"id","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"AolkHo3ct8gGBlyyOmAkOg","94 Baxter St","vietnamese","24/02/2022 16:11:56","40.716806","'-73.9999446","Grand Bo Ky Restaurant","134","N/A","3.5","10013"
"DtnlLLvcqeEUIyZTypHnzw","86 W 3rd St","italian","24/02/2022 16:12:47","40.729807","'-73.999159","Il Mulino New York - Downtown","580","N/A","4","10012"
"IioDQDntKQm9r10OmNTIXQ","450 Hackensack Ave","korean","24/02/2022 16:40:49","40.90903","'-74.028443","SGD Dubu So Gong Dong Tofu & Korean BBQ","76","N/A","4","07601"
"YjDOSFuRWNp2d1znivWyIA","494 Broome St","korean","24/02/2022 16:11:50","40.7232311","'-74.0025149","Sunrise Mart","281","N/A","4","10012"
"RH6kTt81G4OdWP603LnoDQ","83-02 Broadway","vietnamese","24/02/2022 16:39:55","40.74083","'-73.88012","Pho Best III","188","N/A","2.5","11373"
"hFeGYPt9M5dd_KXG9a_ePQ","206 E 60th St","pizza","24/02/2022 22:08:58","40.76177","'-73.96575","Patsy’s Pizzeria","427","N/A","3.5","10022"
"5TX0X8w5ssIACU_pnBEq6g","147 W 43rd St","pizza","24/02/2022 22:09:00","40.75641","'-73.98547","Tony's Di Napoli","2260","N/A","4","10036"
"0CjK3esfpFcxIopebzjFxA","46 Bowery St","chinese","24/02/2022 22:09:46","40.7156608","'-73.9967012","Joe's Shanghai","6610","N/A","4","10013"
"PBsVApRd0dHVjWgiGZgcRQ","1300 Crosby Ave","pizza","24/02/2022 16:40:44","40.838288","'-73.828563","Louie & Ernie's Pizza","325","N/A","4.5","10461"
"khEsiq_isObizKE_RuP3Sw","3575 Broadway","chinese","24/02/2022 22:09:49","40.82762","'-73.9499","King's Wok","28","N/A","4","10031"
"aEUpKly4I9rJillI_i-2AA","134 E 170th St","mexican","24/02/2022 17:32:41","40.83905","'-73.91509","El Nuevo Azteca","17","N/A","4","10452"
"Bft47FX6dorGwlUypMrG2w","37-67 74th St","indian","24/02/2022 16:12:37","40.74711","'-73.8912299","Merit Kabab Palace","116","N/A","4","11372"
"L1eRvGuRW8gL_auRr8_Xog","36 W 40th St","dessert","24/02/2022 16:12:04","40.752722","'-73.9836459","Lady M Cake Boutique","1266","N/A","3.5","10018"
"bkIMbvXOcztDVz8bpyhMzQ","450 Amsterdam Ave","american","24/02/2022 22:02:58","40.78499","'-73.97735","The Dead Poet","450","N/A","4","10024"
"KcOeFHAojaRDV-DxQJkfPA","400A W 50th St","japanese","24/02/2022 16:44:26","40.763503307884655","'-73.989323","Omakase By Korami","179","N/A","5","10019"
"hD55NUiGDK7STQ8oy9QDPA","2885 Broadway","brunch","24/02/2022 16:13:08","40.8058021","'-73.9658246","Le Monde","522","N/A","3","10025"
"MEz44tgJJ6GNg-RN2H84zg","29-04 30th Ave","pizza","24/02/2022 22:13:40","40.76772937223715","'-73.9234633428848","Bellucci Pizza","128","N/A","4.5","11102"
"xZ19F2iiWiA36LAS5PH_GA","2238 Adam Clayton Powell","chinese","24/02/2022 22:06:06","40.8132892","'-73.9454751","Great Wall Kitchen","7","N/A","3.5","10027"
"QQfwlKFD6X8-ZXf7gfQZqg","351 Myrtle Ave","chinese","24/02/2022 16:52:21","40.6933441162109","'-73.9722290039062","Hardee","26","N/A","4.5","11205"
"'-0fjWWC2SY6kNxGfD8PKGg","2392 21st St","italian","24/02/2022 22:00:57","40.7769088448014","'-73.9212289547099","Palermo Restaurant & Bar","258","N/A","4.5","11105"
"3axYlGbF2M-rHjz0uhKFcg","331 10th Ave","american","24/02/2022 17:36:21","40.75173481553854","'-74.00146209413181","Whitmans Hudson Yards","239","N/A","4","10001"
"d-Q0sBnYh1z99QlYD8QiCQ","100 Kenmare St","healthy","24/02/2022 16:39:15","40.7210635428336","'-73.9972511652099","sweetgreen","270","N/A","4","10012"
"InxhM9dDfWC4Pl4OpFAKbQ","268 Smith St","dessert","24/02/2022 16:39:31","40.68271","'-73.99332","Malai Ice Cream","149","N/A","4.5","11231"
"6t5xWjPLWAjJV3YFMX_oaw","73 Thompson St","japanese","24/02/2022 22:12:23","40.724597","'-74.003174","Hirohisa","174","N/A","4.5","10012"
"vAFLi68I-s3wZEkoVy44kg","2170 31st St","dessert","24/02/2022 22:02:30","40.77669","'-73.91068","Dough - Astoria","26","N/A","4","11105"
"cl97uG2_QtiMBah-_s9w7g","1347 2nd Ave At E 71st St","italian","24/02/2022 17:30:52","40.76816","'-73.959204","Il Divo","78","N/A","4.5","10021"
"'-DHpd5b4c3fX1yIuOyYpzA","1694 2nd Ave","japanese","24/02/2022 22:10:06","40.77888","'-73.95078","Suki Ichiro Restaurant","64","N/A","4","10128"
"LVkBYW-FNaZ2h-0zB8-vzA","65 St Marks Pl","chinese","24/02/2022 16:52:21","40.72808","'-73.98615","Jiang's Kitchen","15","N/A","4.5","10003"
"ZfyfGGtr7usMlsQP1LdU2g","29-17 23rd Ave","italian","24/02/2022 22:00:57","40.77492896373639","'-73.9131205612016","Ornella Trattoria Italiana","963","N/A","4","11105"
"Tr33PSo2CCketBS9TwezVQ","454 Broad Ave","dessert","24/02/2022 16:41:03","40.86582","'-73.98537","Kotea Cafe","11","N/A","4.5","07605"
"53p7stvLRveoFIv_vXD-zA","1047 Woodycrest Ave","mexican","24/02/2022 16:27:13","40.8337933115765","'-73.9272939786315","Los Sazones Latino Corp","2","N/A","5","10452"
"Onsn-u5PPx4HG9UVr6hgAA","664 Manhattan Ave","seafood","24/02/2022 22:02:28","40.72467","'-73.95117","Sup Crab Greenpoint","33","N/A","4.5","11222"
"n_0FM-6aEyjTMDcz5PKEfQ","1110 Lexington Ave","pizza","24/02/2022 22:13:40","40.77408","'-73.95969","Koronet Pizza","47","N/A","4.5","10075"
"RYoc4EBUNOtgbg7c32OG9A","43 E 28th St","korean","24/02/2022 22:11:35","40.74364","'-73.98456","Atoboy","469","N/A","4.5","10016"
"YK-7Ajz_IpVpblX1kqWsNg","321 Broad Ave","healthy","24/02/2022 22:03:22","40.824656","'-74.01175","Soram","81","N/A","4","07657"
"cQRQXI3-B5eGFCi_aj1IyQ","2545 Amsterdam Ave","chinese","24/02/2022 22:04:25","40.8513247","'-73.9283376","Golden City Chinese Restaurant","12","N/A","4.5","10033"
"9FjGW7u1iTyFUDpJt-Ql9Q","3 Greenwich Ave","thai","24/02/2022 22:12:46","40.73387","'-73.9997999","Tue Thai Restaurant","366","N/A","3.5","10014"
"QlVBFWxQ-HY-O2AmqHiJxA","3035 3rd Ave","chinese","24/02/2022 22:06:07","40.8199502681327","'-73.9133950213959","New China Restaurant","11","N/A","3","10455"
"HM7Mz6Hpxts58JJP7qELNQ","14 Liberty Ave","indian","24/02/2022 16:42:04","40.7360784317498","'-74.0648451989719","Eggmania","321","N/A","4","07306"
"FNxOWxts63oDRKwy9Pbfzw","44 E 28th St","italian","24/02/2022 16:41:36","40.7436553","'-73.9852171","Tarallucci E Vino - Nomad","185","N/A","4","10016"
"bB74yGzEa3N3k4YYU2rcXQ","37-08 73rd St","indian","24/02/2022 16:11:58","40.749142","'-73.892438","Tong","43","N/A","5","11372"
"X7G_sOUkfYVsZzA1WUuYwg","292 Elizabeth St","japanese","24/02/2022 16:11:38","40.724773","'-73.993168","Torien","29","N/A","4.5","10012"
"KAxYFGyOQ7ysCmYmh8jKtw","170 W 231st St","brunch","24/02/2022 22:05:08","40.87827","'-73.90341","The Bronx Public","528","N/A","4","10463"
"E9NMNWvV70HV5gB369N0EA","55 E 54th St","seafood","24/02/2022 22:14:12","40.76025680562028","'-73.97308771164371","Nerai","598","N/A","4.5","10022"
"SqUIFSqY1PWKWY_hfgJ0MQ","160 E 28th St","japanese","24/02/2022 15:58:09","40.7420234680176","'-73.9813766479492","Maguro","412","N/A","3.5","10016"
"Csg_qjYzhQxKAinj814AKw","1448 1st Ave","indian","24/02/2022 16:39:57","40.76985","'-73.95412","Om Namaste","58","N/A","4","10021"
"'-7mvJpV-gmOCT0HFNOhMNA","3949 43rd Ave","brunch","24/02/2022 16:12:27","40.74567482683102","'-73.92403174662736","The Brothers Cafe","111","N/A","4.5","11104"
"c_YQu6gmnG_v7nXoTQHzHA","8 Henry Ave","chinese","24/02/2022 22:04:25","40.8462581","'-73.9995048","Xiao Chuan Dian","39","N/A","4","07650"
"tx-gxkns4uFyve7Eu5mYKA","1890 Eastchester Rd","thai","24/02/2022 22:10:27","40.8513635","'-73.8439993","Tana Thai","209","N/A","3","10461"
"emTmnLlesIwxRofQ34ntdA","135C N 5th St","brunch","24/02/2022 16:11:46","40.71702","'-73.959077","Juliette","954","N/A","3.5","11249"
"ApbLKC5c3xoYn5XOJ85Y3g","2919 Broadway","seafood","24/02/2022 22:02:28","40.76254","'-73.926199","Aliada","416","N/A","4","11106"
"mL43TXtc0WlFCfhlN0ziHQ","2 W 111th St","chinese","24/02/2022 16:12:50","40.79753","'-73.94915","Shun Cheong Chinese Kitchen","12","N/A","3","10026"
"TWH4MjLtN1fKlF-7n6YXHg","19 1st Ave","pizza","24/02/2022 22:13:36","40.723625","'-73.988555","Lil Frankie's","1296","N/A","4","10003"
"cS2dquz8jSagXqeVKBwSsg","80 Henry St","pizza","24/02/2022 16:11:40","40.6985","'-73.99273","Fascati Pizza","251","N/A","4","11201"
"QR7eMOsOXxGg26xx4wQUOw","350 W 46th St","pizza","24/02/2022 22:08:58","40.7603523698496","'-73.9898819848895","Bar Dough","130","N/A","4.5","10036"
"2G7XG29NPkw1v3jbYeBaNQ","270 Metropolitan Ave","dessert","24/02/2022 16:02:36","40.7145963","'-73.9585161","Tipsy Scoop","87","N/A","4.5","11211"
"pTMnHb_W3sKqS8oCzjHdVA","109 1st Ave","japanese","24/02/2022 16:44:26","40.7269015463545","'-73.986101118587","SenYa","293","N/A","4","10003"
"dTNT3VytBbZVmK-kzLBwcw","133 Clinton St","pizza","24/02/2022 16:11:40","40.73937","'-74.03483","Napoli's Pizza","162","N/A","4","07030"
"vkQSMwAf5yqDw9HfEQYgzw","107 Eldridge St","american","24/02/2022 22:13:27","40.71807","'-73.99213","The Flower Shop","136","N/A","4","10002"
"d8QUxd7xfKS4-SUk-uPX4g","55 Waterbury St","healthy","24/02/2022 16:44:35","40.7091391","'-73.9372268","Newtown","151","N/A","4.5","11206"
"7EaiwMVaNdQibSs0yYkE5Q","204 E 43rd St","japanese","24/02/2022 15:58:01","40.75113","'-73.97347","Sushi Yasuda","2174","N/A","4","10017"
"roT-M9epcHDOGjYgGmWpoA","739 Franklin Ave","healthy","24/02/2022 22:13:41","40.67343","'-73.95682","Ras Plant Based","212","N/A","5","11238"
"DNe4uZuvsoEdvRXhyC6dew","3789 Broadway","mexican","24/02/2022 22:04:31","40.8344","'-73.94496","La Fiesta","99","N/A","3.5","10032"
"yOPbrFZ2ZUsyQWsedP6gUg","982 Amsterdam Ave","american","24/02/2022 22:06:21","40.80231","'-73.96475","Amity Hall Uptown","247","N/A","4","10025"
"9pMhRYYgV7E9L7pzECtJKA","338 E 92nd St","indian","24/02/2022 22:14:09","40.78098","'-73.94751","The Drunken Munkey - UES","1164","N/A","4.5","10128"
"0087AC_NnFRtC0c9FsB9pw","17 Waverly Pl","seafood","24/02/2022 22:14:16","40.730316162745154","'-73.99429517055144","The Boil","858","N/A","4","10003"
"7CfaiHE11MO2zAiu3w6bsw","31 W 52nd St","mexican","24/02/2022 16:42:17","40.760941","'-73.978049","Taco Dumbo","317","N/A","4","10019"
"HkPO-Hi8ncbDU6Mp-imC_w","442 Anderson Ave","korean","24/02/2022 16:13:11","40.82063","'-73.99109","Mom Chicken","8","N/A","5","07010"
"ybAfKElsgVcm60sS-39zyA","80 Clark St","american","24/02/2022 16:52:24","40.69740294105","'-73.993250079407","Clark's Restaurant","456","N/A","4","11201"
"SXWnyFNLCehVlJPRxk7gAg","301 Church St","mexican","24/02/2022 22:13:22","40.71931499731559","'-74.00427174111186","Anejo Tribeca","561","N/A","4","10013"
"5k_jwjhdFMPUNWhouGNzuA","329 Kent Ave","italian","24/02/2022 22:13:15","40.71341","'-73.96662","Misi","424","N/A","4","11249"
"ikVDSp8YhAYuy0Lua1hpDA","2234 1st Ave","chinese","24/02/2022 22:09:46","40.795074","'-73.935684","Great Wall","15","N/A","4","10029"
"Ii_CFGFaTUpfGH1xOUZXVQ","128 Central Ave","pizza","24/02/2022 16:11:41","40.6998","'-73.92842","Rosie Pizza Bar","23","N/A","4","11221"
"bEXTA_Gwo2oVg4gnFd9fNA","400 5th Ave","italian","24/02/2022 16:12:07","40.7500752","'-73.9837835","Ai Fiori","1342","N/A","4","10018"
"1p4dUaLyzIhN5n1lJnHSgA","487 Amsterdam Ave","seafood","24/02/2022 22:04:07","40.7859082","'-73.9759551","Bustan","528","N/A","4","10024"
"pil3w2-2REoXBwEToYZ_tQ","128 W Houston St","japanese","24/02/2022 22:12:23","40.72787","'-74.00107","Bar Moga","230","N/A","4","10012"
"4vA2IzgOLcfkPwM6I4a0Og","314 Bedford Ave","vietnamese","24/02/2022 22:12:55","40.7136312934058","'-73.9619940842959","So Pho 88","36","N/A","4","11211"
"sk7oNG7cT6Q21Wc4OCAi-w","233 Dyckman St","italian","24/02/2022 22:04:16","40.86612","'-73.92771","Il Sole","162","N/A","3","10034"
"7pWF8zJ26goQRqdlzvW9Qw","100 Forsyth St","thai","24/02/2022 16:11:53","40.71828","'-73.99275","Little Wayla","16","N/A","4.5","10002"
"iKW9zBGWfE9CM6MfK0UtjA","81 Division St","dessert","24/02/2022 16:42:51","40.71417","'-73.9937","Fong On","197","N/A","4.5","10002"
"5JD5bSOGUF-sfGipg5BuvA","4514 Park Ave","dessert","24/02/2022 17:32:06","40.7775611057456","'-74.0181209519506","Sunshine Ice","88","N/A","4.5","07086"
"gEaZtaUQyGsp-O4AVcJWeg","235 E 53rd St","vietnamese","24/02/2022 22:10:33","40.757323","'-73.967928","Mama’s Cupboard","65","N/A","4.5","10022"
"l_hBcWIFx_ausYBxLkSglQ","3719 Broadway","american","24/02/2022 22:01:19","40.7595239","'-73.9198044","Oliver's Astoria","538","N/A","4","11103"
"penftLPo6kx6qCtbsuyLog","1356 1st Ave","italian","24/02/2022 16:12:09","40.7682492","'-73.9553474","Petaluma","252","N/A","3.5","10021"
"3t1IjhshYUfDWIzpJn5YlQ","153 E 43rd St","mexican","24/02/2022 16:12:52","40.75172171488582","'-73.9742506021925","Cinco De Mayo","1","N/A","5","10017"
"vyoA8dxwScuMV_AsTcjQcg","2725 86th St","pizza","24/02/2022 22:13:40","40.594715","'-73.981316","L & B Spumoni Gardens","4141","N/A","4","11223"
"Zcc5Gbnd8nwtE_-uei4Swg","25 Thames St","japanese","24/02/2022 21:56:34","40.705116","'-73.931991","Mika","26","N/A","4.5","11206"
"xGNzAsakHgbbl9fwgSoiUg","525 West 29th St","mexican","24/02/2022 22:13:23","40.752092","'-74.0026757","Kahlo","173","N/A","4.5","10001"
"Qwd4Tv-CqgO2Yl9zZgkKOQ","155 E 55th St","chinese","24/02/2022 22:08:37","40.75945","'-73.96907","Shun Lee Palace","309","N/A","3","10022"
"EzN4ldA7lnRrni0Fl9CoTg","25-03 Ditmars Blvd","dessert","24/02/2022 22:14:20","40.77880585646642","'-73.91419445460161","Gold N Honey","42","N/A","4","11105"
"AEHojbCPCrIhTko7olaqTg","27 Cliff St","thai","24/02/2022 22:13:58","40.708453","'-74.005321","Lil Chef Mama","67","N/A","4.5","10038"
"zj8Lq1T8KIC5zwFief15jg","27 Prince St","pizza","24/02/2022 22:04:52","40.72308755605564","'-73.99453001177575","Prince Street Pizza","4211","N/A","4.5","10012"
"l1JP5MiQja95rF99qeJ1zw","1770 Amsterdam Ave","chinese","24/02/2022 22:04:29","40.827003","'-73.946723","Golden Wok","56","N/A","3.5","10031"
"U5dCWjAxrvLLMH1ErpGfvw","1817 2nd Ave","chinese","24/02/2022 17:38:32","40.783159","'-73.948244","A-jiao","144","N/A","3.5","10128"
"9jRwUN3z7k0seLOzWERVeg","181 W 4th St","japanese","24/02/2022 22:12:22","40.73240291897287","'-74.00161605752945","Ramen-Ya","1010","N/A","4","10014"
"AawLwOYZwMf_9wkShExfuw","30-13 Broadway","brunch","24/02/2022 22:01:46","40.7623","'-73.92555","Sanfords Astoria","988","N/A","4","11106"
"kesYSgOJW5krU6L8n9qQ4Q","401 E 13th St","japanese","24/02/2022 22:13:32","40.73063","'-73.98275","Ichibantei","245","N/A","4","10009"
"xd-Is5eUdsgN67OAoI9s6A","77-02 Roosevelt Ave","brunch","24/02/2022 16:39:48","40.746926","'-73.888524","Luna's Kitchen & Bar","97","N/A","4.5","11372"
"6jPju63RQy3P3ov9-ejP7g","420 Kent Ave","seafood","24/02/2022 22:14:10","40.709946","'-73.968608","Sea Wolf - Williamsburg Waterfront","178","N/A","4","11249"
"WLl0nKeWBksVM5SkKKuLpg","131 Avenue A","japanese","24/02/2022 16:44:26","40.72688","'-73.98311","TabeTomo","453","N/A","4","10009"
"lOSerKI9Xh4tR5I4YUw9kw","264 Clinton St","seafood","24/02/2022 16:39:28","40.68787","'-73.99565","Saint Julivert","41","N/A","4.5","11201"
"pfccCt5bZaGv8U1J8oFNjQ","14 Rector St","pizza","24/02/2022 22:09:00","40.708152","'-74.013864","Siena Pizza & Cannoli","45","N/A","4.5","10006"
"3uyBZNbDk2vRFBBWZOdIUA","2335 Arthur Ave","italian","24/02/2022 16:40:33","40.85434","'-73.889","Dominick's Restaurant","390","N/A","4","10458"
"_2V0as8DZDwVxAi3ZJ0JkA","57 W 76th St","japanese","24/02/2022 22:03:07","40.779997","'-73.976516","Raku - It's Japanese II","355","N/A","4","10023"
"1aD88qNRb08LGBkl84GQTA","708 3rd Ave","dessert","24/02/2022 22:09:38","40.75233","'-73.97353","Little Collins","910","N/A","4.5","10017"
"KEgdfVEVVgJFnGFiLNPDzQ","989 1st Ave","pizza","24/02/2022 22:08:58","40.75674","'-73.96431","Sofia Pizza Shoppe","235","N/A","4.5","10022"
"R7EGjHWw0tNheY6-ahH8fQ","536 E 5th St","vietnamese","24/02/2022 16:43:49","40.72412482724","'-73.9828906263924","Tuome","585","N/A","4.5","10009"
"6BhXAIXh9os-clPd-0Ovtg","3750 Broadway","pizza","24/02/2022 22:04:57","40.83309","'-73.94508","Grandma's Margherita Pizza & Pasta","14","N/A","3.5","10032"
"6Z5OWpaeGGazJHR4LfThsw","28 Cornelia St","italian","24/02/2022 22:12:03","40.73115","'-74.00233","Palma","781","N/A","4","10014"
"5V4cUVikPN8ALWXBVdjltw","492 6th Ave","healthy","24/02/2022 16:12:24","40.6662419","'-73.985749","Mariella","357","N/A","4.5","11215"
"3sQPGzWl0PMi2ULZ4DbEAg","431 W 202nd St","japanese","24/02/2022 22:04:49","40.86106","'-73.92036","Sushi Mambo","279","N/A","3","10034"
"qg2lEM3NH-NmmqeTyDZtBw","500 E 77th St","healthy","24/02/2022 16:39:46","40.76965193715268","'-73.95074539143373","Salvo's Family Market","4","N/A","5","10162"
"LbuBN_aP9GW_Y0lT1et5Yg","746 10th Ave","korean","24/02/2022 16:42:31","40.76508","'-73.99128","Bulbap Grill","9","N/A","5","10019"
"S4uozcDEieoaXxIJ6TsUoQ","214 Hicks St","pizza","24/02/2022 16:44:32","40.6950309","'-73.9961252","Dellarocco's","305","N/A","4","11201"
"C3tP0fNNAoxOAC3O406CXQ","651 9th Ave","chinese","24/02/2022 22:13:16","40.76072","'-73.99119","Le Sia","85","N/A","4.5","10036"
"BXoW0AUDE7WZJcY-Vhqlbg","234 Court St","indian","24/02/2022 22:14:07","40.6859591","'-73.9941661","Indian Table","145","N/A","4.5","11201"
"8Jz2IfS-BGCm1GniqJVe2A","118 Montague St","japanese","24/02/2022 15:58:09","40.69480157691335","'-73.99473861016685","Saketumi Asian Bistro","163","N/A","4","11201"
"uVoFnGvcwk2wSNwATtuf8g","1598 3rd Ave","thai","24/02/2022 22:13:58","40.78123","'-73.95246","Thai Hot Box","50","N/A","4.5","10128"
"XSvT4-d8mDeXBJDoG7pZHw","71 Nassau St","healthy","24/02/2022 16:11:43","40.7097126477894","'-74.0083819832646","d Elici","121","N/A","4","10038"
"Zz4UZSodpCcfIUGO7XYl4A","3111 Broadway","dessert","24/02/2022 22:10:46","40.81293","'-73.96064","Chokolat Patisserie & Culture Tea Bar","152","N/A","4","10027"
"ijOVg2Ea8sfPFXc4L6CADw","5 West Tremont Ave","mexican","24/02/2022 16:40:38","40.8519563823938","'-73.9095045626163","Elena's Restaurant Authentic Mexican Cusine","45","N/A","3.5","10453"
"w5ntCDd-yxNW4_G59za70Q","888 8th Ave","healthy","24/02/2022 16:43:29","40.76384","'-73.98475","NuLeaf - Hell's Kitchen","19","N/A","4","10019"
"TZG0qTIGdeOtCkBrSU6v0Q","299 S 4th St","japanese","24/02/2022 15:58:02","40.70944","'-73.95566","Minami Lounge","65","N/A","4.5","11211"
"FwygEW3PBBh9g4ELNLpS8w","633 3rd Ave","seafood","24/02/2022 22:09:33","40.7495410989218","'-73.9751169755325","Docks Oyster Bar","649","N/A","3.5","10017"
"6NcU2JAznLr9dDHp6GgQyw","945 Columbus Ave","indian","24/02/2022 22:10:37","40.7994","'-73.9624","Doaba Deli","233","N/A","4.5","10025"
"qVSOes5JoWc5_umv4nd4Hg","126 Rivington St","dessert","24/02/2022 17:30:49","40.719851","'-73.987011","Sugar Sweet Sunshine Bakery","2095","N/A","4","10002"
"'-ufEddIB1gYJayU9ESrQyw","122 Hamilton Pl","dessert","24/02/2022 22:10:47","40.8239474","'-73.9493576","Sweet Chef Southern Style Bakery","113","N/A","3.5","10031"
"EJSdUBU-tZEixtGSYVlE9Q","3508 Broadway","brunch","24/02/2022 17:33:31","40.825245","'-73.950955","The Chick Inn","82","N/A","4.5","10031"
"aY8JCml1xlOg5a1BHn2DNQ","357 E 50th St","japanese","24/02/2022 22:08:52","40.75414","'-73.96648","Tsukushi","98","N/A","4","10017"
"lGLeaVcg7U4tOfJFhVqGng","8620 Whitney Ave","vietnamese","24/02/2022 16:11:55","40.7419","'-73.87838","Sky Cafe","129","N/A","4.5","11373"
"doBm7WkYKNG-KRExevrRtA","1744 2nd Ave","dessert","24/02/2022 22:10:46","40.7807808","'-73.9492569","DTUT","497","N/A","4","10128"
"EE2G_gi5fJ2F6sz0Lkd09w","495 Sylvan Ave","seafood","24/02/2022 22:05:45","40.87985","'-73.95082","Lefkes","209","N/A","3.5","07632"
"TgoYhgbPCYhLBNtpue3QHg","1191 1st Ave","mexican","24/02/2022 22:08:42","40.7632055528185","'-73.9596225112209","Maya","1002","N/A","3.5","10065"
"OD7IkX-BGuCGjMUd02hBqQ","3775 10th Ave","healthy","24/02/2022 16:40:45","40.8616554","'-73.9206428","Luxor NY","16","N/A","2.5","10034"
"yNePYXpvL3BR2Iu0mqy7GQ","284 Malcolm X Blvd","seafood","24/02/2022 22:10:43","40.80718","'-73.94559","Crab Du Jour Xpress Cajun Seafood","5","N/A","3.5","10027"
"hSkeb_lmfxnoqg7EVo19Vw","234 E 116th St","mexican","24/02/2022 22:09:52","40.797098","'-73.938785","Taco Mix","434","N/A","4","10029"
"xwdyPDcF1PifAiXyNnyA5Q","1644 3rd Ave","american","24/02/2022 22:09:59","40.7828","'-73.95129","Third Avenue Ale House","328","N/A","3.5","10128"
"d5ya04K-2A_hI3Xzqe1HeA","236 E 77th St","italian","24/02/2022 22:09:43","40.77249","'-73.95713","Caffe Buon Gusto","589","N/A","4","10075"
"EvAJBgBdgOt1jx1EufRN7w","462 Amsterdam Ave","japanese","24/02/2022 22:10:05","40.7854","'-73.97709","Jin Ramen","987","N/A","4","10024"
"Ni1lyCRuEnc5KWEBEDquCQ","618 Amsterdam Ave","korean","24/02/2022 17:31:47","40.79022","'-73.97339","Chick Chick","82","N/A","4.5","10024"
"gstTKv8Q7xo2bF6KdnyicQ","217 Washington St","healthy","24/02/2022 16:13:05","40.7392","'-74.03006","Tastee Platters","23","N/A","4.5","07030"
"BIjqonwpbOqn-YRxFqcNPg","199 Grand St","korean","24/02/2022 16:39:20","40.71421","'-73.9603","Dokebi Bar & Grill","408","N/A","3.5","11211"
"H1jops1lmuhrq9lP7lEGJQ","484 Amsterdam Ave","chinese","24/02/2022 22:02:43","40.78609","'-73.97658","Flor De Mayo","1244","N/A","4","10024"
"AQpJB12Dm23ov_RUugdJCQ","160 2nd Ave","pizza","24/02/2022 16:44:32","40.72981","'-73.98658","Marinara Pizza","7","N/A","4.5","10003"
"mkS--Oq4UYJMQizSaKJXEw","2339 Arthur Ave","italian","24/02/2022 16:40:34","40.854716697326715","'-73.8887236","Enzos of Arthur Avenue","328","N/A","4","10458"
"rtFGv0F-GBfsS-cViu-3hA","9 W 32nd St","korean","24/02/2022 16:42:32","40.747653","'-73.986114","Gammeeok","455","N/A","3.5","10001"
"pq7EMUOLCbQdKQ7PWL2bZA","133 West 38th St","vietnamese","24/02/2022 16:11:55","40.752822411185","'-73.9870070646821","Num Pang Kitchen","57","N/A","4","10018"
